pos_x_9,pos_y_9,pos_z_9,pos_x_13,pos_y_13,pos_z_13,roll_3,pitch_3,yaw_3,roll_9,pitch_9,yaw_9,roll_13,pitch_13,yaw_13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006010612540796045,0.003991014007441174,0.003369318240525887,0.0024431542736569334,-0.008643757633093219,-0.004274722526889596,-0.0031184346696798704,-0.010729754231917132,0.0031429554698814716,-0.006905582300613611,-0.00782883810821744,0.0010304085882243408,-0.0202469435624012,0.010423976471111762,-0.0005984741178653476
0.0017285024401679783,0.006997603442434497,0.0047152506574596326,0.009235205456015194,-0.021090778995976778,-0.0032486899007033165,-0.007262019120080121,-0.03160955130430354,0.003162772876643785,0.005397360416438179,-0.016254986938965432,-0.015742703088600707,-0.014130774418317726,0.01692403481976701,-0.00244122515863332
0.00025203315270339033,0.00774608838001567,0.005531978280619285,0.010913086807384786,-0.025704824338653287,-0.003670465674192269,-0.006045232630401409,-0.051147060031615066,0.0029969379945293927,-0.024223419693192416,-0.031375668195265494,0.005918475742713203,-0.018246954771672985,0.038056331226486634,0.002958056117966068
0.0023023757602213535,-0.001190324664975595,0.004296753449847798,0.013081800899150675,-0.01832195107314205,-0.004039999364024827,0.003762773255190033,-0.07181852999340599,0.00220488895902826,-0.007904180370734315,-0.01551918041883843,0.008389572538392898,-0.03213176202820861,0.08107411110446858,0.01344095485649861
0.007148953752844578,0.005680734414303501,-0.007163777807361896,0.015859914176175105,-0.030676290926326955,-0.0025906622157997328,6.702684344528365e-05,-0.10158543429352074,-0.0037377101471547294,-0.025140618521382718,-0.023293279224124996,-0.0016873940788599828,-0.06848145583244586,0.03547182540014196,-0.01899802432054125
0.0033222260231390854,-0.007572075470712036,0.007995308582332813,0.011742159840211208,-0.021801288570937438,-0.011517922951569115,0.011659967842911678,-0.11496514891377796,0.0071893227664761574,-0.03391202027250112,-0.03513229289678349,-0.004723322938377739,-0.0712678992539924,0.08686057878779005,0.021783622111798875
-0.005600085075152583,-0.01675776780495175,0.011848589947291419,0.0023157125591088956,-0.030477196050841093,-0.04497587284109511,0.013916327468349365,-0.16856873990841081,0.02379550698523514,-0.014934191442049827,-0.013360935284521425,-0.0021971187549111315,-0.026381444629190898,0.054360311757208346,0.007134121868421241
-0.005792744012900197,-0.010715367167149603,0.004248446604707121,0.0008516104934019886,-0.0355034459744209,-0.0467130137675853,0.011107540837528407,-0.19091101630482,0.022336976300431903,-0.025262267028842822,-0.009409283542980595,-0.0058917708952419545,-0.02398122450844159,0.07221207507111296,0.013780497490279778
-0.0022525100450421776,-0.012782130934033242,-0.0002643172413469147,0.0022709278464261295,-0.026234543839162794,-0.04788696337650877,0.01747801264743387,-0.20615989984989747,0.024007181102351036,-0.03620765870617365,-0.005767331401346942,-0.009098717449932958,-0.027586436593599828,0.07543329187400916,0.02668448999391055
